Id,World Population Live,Class,Gender,Location,Winter,Summer,Monsoon,Age,Name,Occupation,Timeline,Routine,Industry,Product,Sensing,Company Name,Listed ,No of Company,Idea Purpose (Product),Idea Purpose (Company),Product Action Company,Finance & Investment Company,Infrastructure Construction Company,Raw Material (BOM) Company,Production Machinery (Making or Manufacturing) Company,Testing (Certification) Company,Packaging Company,Storage Company,Distribution Transport Company ,Marketing Company,Sub Product & Service (Alied Product & Service),Sell - Physical/Virtual,Profit - Physical/Virtual,Recycle Comapany,Carbon Credit,History,Future,Present,Tech Updation,Digital- Ecommerce / Screen ,Ai,IOT,Block Chain,Quantum Level,Digital Twin,Reserch - Personalize Customization,Earth,Orbit,Space,Multi Planet
7,8215424893,P-M-R-UHNI,Male/Female,"Sea, River, Mountain, Forest, Desert, Snow, City, Village",Cold String - Low Vibration,Hot String - High Vibration,Medium String - Static Vibration,18 to 19,ABC,Higher Education,Min- 5h to Max-8h,School,Education,School Dress,"Listining, Observation, Think","Siyaram Silk Mills Ltd, K P R Mill Ltd, Manomay Tex India Ltd, Vardhman Textiles ",NSE/BSE,4,Paper & Computer ,"J.K Paper, West Coast Paper, Reliance, HCL Tech, TVS Electronics Ltd","We Work, Likhami Consulting Ltd","State Bank of India, Kotak Bank, Bank of Baroda","Ambuja Cement, UltraTech, Grasim, Jsw Steel, Asahi India Glass, Honeywell, Schneider Electric, KEI Industries, Polycab, HFCL Ltd, D-link (India) Ltd, NTPC, Adani Green, CG Power & Industrial, Thermax Ltd, Emmvee Photovoltaic Power Ltd","Trident Ltd, Pakka Ltd, Shree Ajit Pulp and Paper, Star Paper Mills, Seshasayee Paper & Boards, N R Agarwal Industries, DIC India Ltd, Alkosign, NIIT Learning Systems Ltd, Veranda Learning Solutions, Aditya Infotech Ltd","MPS Ltd, S Chand & Company, Repro India, Citizen Infoline, DOMS Industries, Navneet Education, Kokuyo Camlin, Flair Writing Industries, Linc","Qualitek Labs Ltd, Syrma SGS Technology Ltd","Gloster Ltd, Cheviot Company Ltd, Ludlow Jute & Specialities Ltd, ",Storage Technologies & Automation Ltd,"Physicswallah, Veranda Learning Solutions, Reliance, Airtel, Indus Tower","Signpost India Ltd, Bright Outdoor Media Ltd, R K Swamy Ltd, Vertoz Ltd, Yaap Digital Ltd","Kokuyo Camlin Ltd, DOMS Industries Ltd, Borosil Ltd, TVS Electronics Ltd, Rashi Peripherals Ltd, Moschip Technologies Ltd, NELCO Ltd, D-Link India Ltd, Control Print Ltd, ITC Ltd","Avenue Supermarts Ltd, V-Mart Retail Ltd, Vishal Mega Mart Ltd, Trent Ltd, Reliance Industries Ltd, ","State Bank of India, HDFC Bank Ltd, Axis Bank Ltd, IndusInd Bank Ltd",Ganesha Ecosphere Ltd,EKI Energy Services Ltd,,,,,,Tata,Tata,Nestle,Tata,Tata,Nestle,,,,
7,8215424893,P-M-R-UHNI,Male/Female,"Sea, River, Mountain, Forest, Desert, Snow, City, Village",Cold String - Low Vibration,Hot String - High Vibration,Medium String - Static Vibration,18 to 19,ABC,Higher Education,Min- 5h to Max-8h,School,Education,Shoes,"Listining, Observation, Think","Bata, Relaxo, Campus, Liberty, Khadim, Lehar, Super House, Mirza, Zenith Exports",NSE/BSE,9,Paper & Computer ,"J.K Paper, West Coast Paper, Reliance, HCL Tech, TVS Electronics Ltd","We Work, Likhami Consulting Ltd","State Bank of India, Kotak Bank, Bank of Baroda","Ambuja Cement, UltraTech, Grasim, Jsw Steel, Asahi India Glass, Honeywell, Schneider Electric, KEI Industries, Polycab, HFCL Ltd, D-link (India) Ltd, NTPC, Adani Green, CG Power & Industrial, Thermax Ltd, Emmvee Photovoltaic Power Ltd","Trident Ltd, Pakka Ltd, Shree Ajit Pulp and Paper, Star Paper Mills, Seshasayee Paper & Boards, N R Agarwal Industries, DIC India Ltd, Alkosign, NIIT Learning Systems Ltd, Veranda Learning Solutions, Aditya Infotech Ltd","MPS Ltd, S Chand & Company, Repro India, Citizen Infoline, DOMS Industries, Navneet Education, Kokuyo Camlin, Flair Writing Industries, Linc","Qualitek Labs Ltd, Syrma SGS Technology Ltd","Gloster Ltd, Cheviot Company Ltd, Ludlow Jute & Specialities Ltd, ",Storage Technologies & Automation Ltd,"Physicswallah, Veranda Learning Solutions, Reliance, Airtel, Indus Tower","Signpost India Ltd, Bright Outdoor Media Ltd, R K Swamy Ltd, Vertoz Ltd, Yaap Digital Ltd","Kokuyo Camlin Ltd, DOMS Industries Ltd, Borosil Ltd, TVS Electronics Ltd, Rashi Peripherals Ltd, Moschip Technologies Ltd, NELCO Ltd, D-Link India Ltd, Control Print Ltd, ITC Ltd","Avenue Supermarts Ltd, V-Mart Retail Ltd, Vishal Mega Mart Ltd, Trent Ltd, Reliance Industries Ltd, ","State Bank of India, HDFC Bank Ltd, Axis Bank Ltd, IndusInd Bank Ltd",Ganesha Ecosphere Ltd,EKI Energy Services Ltd,,,,,,,,,,,Nestle,,,,
7,8215424893,P-M-R-UHNI,Male/Female,"Sea, River, Mountain, Forest, Desert, Snow, City, Village",Cold String - Low Vibration,Hot String - High Vibration,Medium String - Static Vibration,18 to 19,ABC,Higher Education,Min- 5h to Max-8h,School,Education,Tie & Belt,"Listining, Observation, Think","Ludlow Jute & Specialities Ltd, Filatex India Ltd, Trident Ltd",NSE/BSE,3,Paper & Computer ,"J.K Paper, West Coast Paper, Reliance, HCL Tech, TVS Electronics Ltd","We Work, Likhami Consulting Ltd","State Bank of India, Kotak Bank, Bank of Baroda","Ambuja Cement, UltraTech, Grasim, Jsw Steel, Asahi India Glass, Honeywell, Schneider Electric, KEI Industries, Polycab, HFCL Ltd, D-link (India) Ltd, NTPC, Adani Green, CG Power & Industrial, Thermax Ltd, Emmvee Photovoltaic Power Ltd","Trident Ltd, Pakka Ltd, Shree Ajit Pulp and Paper, Star Paper Mills, Seshasayee Paper & Boards, N R Agarwal Industries, DIC India Ltd, Alkosign, NIIT Learning Systems Ltd, Veranda Learning Solutions, Aditya Infotech Ltd","MPS Ltd, S Chand & Company, Repro India, Citizen Infoline, DOMS Industries, Navneet Education, Kokuyo Camlin, Flair Writing Industries, Linc","Qualitek Labs Ltd, Syrma SGS Technology Ltd","Gloster Ltd, Cheviot Company Ltd, Ludlow Jute & Specialities Ltd, ",Storage Technologies & Automation Ltd,"Physicswallah, Veranda Learning Solutions, Reliance, Airtel, Indus Tower","Signpost India Ltd, Bright Outdoor Media Ltd, R K Swamy Ltd, Vertoz Ltd, Yaap Digital Ltd","Kokuyo Camlin Ltd, DOMS Industries Ltd, Borosil Ltd, TVS Electronics Ltd, Rashi Peripherals Ltd, Moschip Technologies Ltd, NELCO Ltd, D-Link India Ltd, Control Print Ltd, ITC Ltd","Avenue Supermarts Ltd, V-Mart Retail Ltd, Vishal Mega Mart Ltd, Trent Ltd, Reliance Industries Ltd, ","State Bank of India, HDFC Bank Ltd, Axis Bank Ltd, IndusInd Bank Ltd",Ganesha Ecosphere Ltd,EKI Energy Services Ltd,,,,,,Tata,Tata,Nestle,Tata,Tata,Nestle,,,,
7,8215424893,P-M-R-UHNI,Male/Female,"Sea, River, Mountain, Forest, Desert, Snow, City, Village",Cold String - Low Vibration,Hot String - High Vibration,Medium String - Static Vibration,18 to 19,ABC,Higher Education,Min- 5h to Max-8h,School,Education,Bag,"Listining, Observation, Think","V I P Industries Ltd, Safari Industries (India) Ltd",NSE/BSE,2,Paper & Computer ,"J.K Paper, West Coast Paper, Reliance, HCL Tech, TVS Electronics Ltd","We Work, Likhami Consulting Ltd","State Bank of India, Kotak Bank, Bank of Baroda","Ambuja Cement, UltraTech, Grasim, Jsw Steel, Asahi India Glass, Honeywell, Schneider Electric, KEI Industries, Polycab, HFCL Ltd, D-link (India) Ltd, NTPC, Adani Green, CG Power & Industrial, Thermax Ltd, Emmvee Photovoltaic Power Ltd","Trident Ltd, Pakka Ltd, Shree Ajit Pulp and Paper, Star Paper Mills, Seshasayee Paper & Boards, N R Agarwal Industries, DIC India Ltd, Alkosign, NIIT Learning Systems Ltd, Veranda Learning Solutions, Aditya Infotech Ltd","MPS Ltd, S Chand & Company, Repro India, Citizen Infoline, DOMS Industries, Navneet Education, Kokuyo Camlin, Flair Writing Industries, Linc","Qualitek Labs Ltd, Syrma SGS Technology Ltd","Gloster Ltd, Cheviot Company Ltd, Ludlow Jute & Specialities Ltd, ",Storage Technologies & Automation Ltd,"Physicswallah, Veranda Learning Solutions, Reliance, Airtel, Indus Tower","Signpost India Ltd, Bright Outdoor Media Ltd, R K Swamy Ltd, Vertoz Ltd, Yaap Digital Ltd","Kokuyo Camlin Ltd, DOMS Industries Ltd, Borosil Ltd, TVS Electronics Ltd, Rashi Peripherals Ltd, Moschip Technologies Ltd, NELCO Ltd, D-Link India Ltd, Control Print Ltd, ITC Ltd","Avenue Supermarts Ltd, V-Mart Retail Ltd, Vishal Mega Mart Ltd, Trent Ltd, Reliance Industries Ltd, ","State Bank of India, HDFC Bank Ltd, Axis Bank Ltd, IndusInd Bank Ltd",Ganesha Ecosphere Ltd,EKI Energy Services Ltd,,,,,,Tata,Tata,Nestle,Tata,Tata,Nestle,,,,
7,8215424893,P-M-R-UHNI,Male/Female,"Sea, River, Mountain, Forest, Desert, Snow, City, Village",Cold String - Low Vibration,Hot String - High Vibration,Medium String - Static Vibration,18 to 19,ABC,Higher Education,Min- 5h to Max-8h,School,Education,Book,"Listining, Observation, Think","ITC, JK Paper, Doms Industries, MPS Ltd, D.B.Corp Ltd, TCPL Packaging Ltd, Navneet Education, West Coast Paper Mills, Jagran Prakashan, Kokuyo Camlin, Linc Ltd",NSE/BSE,11,Paper & Computer ,"J.K Paper, West Coast Paper, Reliance, HCL Tech, TVS Electronics Ltd","We Work, Likhami Consulting Ltd","State Bank of India, Kotak Bank, Bank of Baroda","Ambuja Cement, UltraTech, Grasim, Jsw Steel, Asahi India Glass, Honeywell, Schneider Electric, KEI Industries, Polycab, HFCL Ltd, D-link (India) Ltd, NTPC, Adani Green, CG Power & Industrial, Thermax Ltd, Emmvee Photovoltaic Power Ltd","Trident Ltd, Pakka Ltd, Shree Ajit Pulp and Paper, Star Paper Mills, Seshasayee Paper & Boards, N R Agarwal Industries, DIC India Ltd, Alkosign, NIIT Learning Systems Ltd, Veranda Learning Solutions, Aditya Infotech Ltd","MPS Ltd, S Chand & Company, Repro India, Citizen Infoline, DOMS Industries, Navneet Education, Kokuyo Camlin, Flair Writing Industries, Linc","Qualitek Labs Ltd, Syrma SGS Technology Ltd","Gloster Ltd, Cheviot Company Ltd, Ludlow Jute & Specialities Ltd, ",Storage Technologies & Automation Ltd,"Physicswallah, Veranda Learning Solutions, Reliance, Airtel, Indus Tower","Signpost India Ltd, Bright Outdoor Media Ltd, R K Swamy Ltd, Vertoz Ltd, Yaap Digital Ltd","Kokuyo Camlin Ltd, DOMS Industries Ltd, Borosil Ltd, TVS Electronics Ltd, Rashi Peripherals Ltd, Moschip Technologies Ltd, NELCO Ltd, D-Link India Ltd, Control Print Ltd, ITC Ltd","Avenue Supermarts Ltd, V-Mart Retail Ltd, Vishal Mega Mart Ltd, Trent Ltd, Reliance Industries Ltd, ","State Bank of India, HDFC Bank Ltd, Axis Bank Ltd, IndusInd Bank Ltd",Ganesha Ecosphere Ltd,EKI Energy Services Ltd,,,,,,Tata,Tata,Nestle,Tata,Tata,Nestle,,,,
7,8215424893,P-M-R-UHNI,Male/Female,"Sea, River, Mountain, Forest, Desert, Snow, City, Village",Cold String - Low Vibration,Hot String - High Vibration,Medium String - Static Vibration,18 to 19,ABC,Higher Education,Min- 5h to Max-8h,School,Education,Stationary,"Listining, Observation, Think","ITC, JK Paper, Doms Industries, MPS Ltd, D.B.Corp Ltd, TCPL Packaging Ltd, Navneet Education, West Coast Paper Mills, Jagran Prakashan, Kokuyo Camlin, Linc Ltd",NSE/BSE,11,Paper & Computer ,"J.K Paper, West Coast Paper, Reliance, HCL Tech, TVS Electronics Ltd","We Work, Likhami Consulting Ltd","State Bank of India, Kotak Bank, Bank of Baroda","Ambuja Cement, UltraTech, Grasim, Jsw Steel, Asahi India Glass, Honeywell, Schneider Electric, KEI Industries, Polycab, HFCL Ltd, D-link (India) Ltd, NTPC, Adani Green, CG Power & Industrial, Thermax Ltd, Emmvee Photovoltaic Power Ltd","Trident Ltd, Pakka Ltd, Shree Ajit Pulp and Paper, Star Paper Mills, Seshasayee Paper & Boards, N R Agarwal Industries, DIC India Ltd, Alkosign, NIIT Learning Systems Ltd, Veranda Learning Solutions, Aditya Infotech Ltd","MPS Ltd, S Chand & Company, Repro India, Citizen Infoline, DOMS Industries, Navneet Education, Kokuyo Camlin, Flair Writing Industries, Linc","Qualitek Labs Ltd, Syrma SGS Technology Ltd","Gloster Ltd, Cheviot Company Ltd, Ludlow Jute & Specialities Ltd, ",Storage Technologies & Automation Ltd,"Physicswallah, Veranda Learning Solutions, Reliance, Airtel, Indus Tower","Signpost India Ltd, Bright Outdoor Media Ltd, R K Swamy Ltd, Vertoz Ltd, Yaap Digital Ltd","Kokuyo Camlin Ltd, DOMS Industries Ltd, Borosil Ltd, TVS Electronics Ltd, Rashi Peripherals Ltd, Moschip Technologies Ltd, NELCO Ltd, D-Link India Ltd, Control Print Ltd, ITC Ltd","Avenue Supermarts Ltd, V-Mart Retail Ltd, Vishal Mega Mart Ltd, Trent Ltd, Reliance Industries Ltd, ","State Bank of India, HDFC Bank Ltd, Axis Bank Ltd, IndusInd Bank Ltd",Ganesha Ecosphere Ltd,EKI Energy Services Ltd,,,,,,Tata,Tata,Nestle,Tata,Tata,Nestle,,,,
7,8215424893,P-M-R-UHNI,Male/Female,"Sea, River, Mountain, Forest, Desert, Snow, City, Village",Cold String - Low Vibration,Hot String - High Vibration,Medium String - Static Vibration,18 to 19,ABC,Higher Education,Min- 5h to Max-8h,School,Education,"School Van, Bus, Bike","Listining, Observation, Think","Ashok Leyland Ltd, Tata Motors Ltd, SML Mahindra Ltd, Atul Auto Ltd, Maruti Suzuki India Ltd",NSE/BSE,5,Paper & Computer ,"J.K Paper, West Coast Paper, Reliance, HCL Tech, TVS Electronics Ltd","We Work, Likhami Consulting Ltd","State Bank of India, Kotak Bank, Bank of Baroda","Ambuja Cement, UltraTech, Grasim, Jsw Steel, Asahi India Glass, Honeywell, Schneider Electric, KEI Industries, Polycab, HFCL Ltd, D-link (India) Ltd, NTPC, Adani Green, CG Power & Industrial, Thermax Ltd, Emmvee Photovoltaic Power Ltd","Trident Ltd, Pakka Ltd, Shree Ajit Pulp and Paper, Star Paper Mills, Seshasayee Paper & Boards, N R Agarwal Industries, DIC India Ltd, Alkosign, NIIT Learning Systems Ltd, Veranda Learning Solutions, Aditya Infotech Ltd","MPS Ltd, S Chand & Company, Repro India, Citizen Infoline, DOMS Industries, Navneet Education, Kokuyo Camlin, Flair Writing Industries, Linc","Qualitek Labs Ltd, Syrma SGS Technology Ltd","Gloster Ltd, Cheviot Company Ltd, Ludlow Jute & Specialities Ltd, ",Storage Technologies & Automation Ltd,"Physicswallah, Veranda Learning Solutions, Reliance, Airtel, Indus Tower","Signpost India Ltd, Bright Outdoor Media Ltd, R K Swamy Ltd, Vertoz Ltd, Yaap Digital Ltd","Kokuyo Camlin Ltd, DOMS Industries Ltd, Borosil Ltd, TVS Electronics Ltd, Rashi Peripherals Ltd, Moschip Technologies Ltd, NELCO Ltd, D-Link India Ltd, Control Print Ltd, ITC Ltd","Avenue Supermarts Ltd, V-Mart Retail Ltd, Vishal Mega Mart Ltd, Trent Ltd, Reliance Industries Ltd, ","State Bank of India, HDFC Bank Ltd, Axis Bank Ltd, IndusInd Bank Ltd",Ganesha Ecosphere Ltd,EKI Energy Services Ltd,,,,,,Tata,Tata,Nestle,Tata,Tata,Nestle,,,,
7,8215424893,P-M-R-UHNI,Male/Female,"Sea, River, Mountain, Forest, Desert, Snow, City, Village",Cold String - Low Vibration,Hot String - High Vibration,Medium String - Static Vibration,18 to 19,ABC,Higher Education,Min- 10m to Min- 25m,Tiffin Food & Fast Food,Food & Drink,"Roti, Bred, Namkeen",Test & Smell,"Britania, ITC, Adani Wilmar, Marico, Godrej Agrovet Ltd, Tata Consumer Products Ltd",NSE/BSE,6,Paper & Computer ,"J.K Paper, West Coast Paper, HCL Tech, Tata Elxsi Ltd","We Work, Likhami Consulting Ltd","SBI, Kotak Bank, ICICI Bank","Thermax Ltd, Supreme Industries Ltd, Prince Pipes & Fittings Ltd, Astral Ltd, Finolex Industries Ltd, Time Technoplast Ltd,","Bayer CropScience Ltd, UPL Ltd, P I Industries Ltd, Sumitomo Chemical India Ltd, Sharda Cropchem Ltd, NACL Industries Ltd, Dhanuka Agritech Ltd","Indo Farm Equipment Ltd, Action Construction Equipment Ltd, Mahindra And Mahindra Ltd, SKF India Ltd ","Qualitek Labs Ltd, Syrma SGS Technology Ltd","AGI Greenpac Ltd, AMD Industries Ltd, Jindal Poly Films Ltd, Haldyn Glass Ltd","Snowman Logistics Ltd, Delhivery Ltd, Container Corporation Of India Ltd","VRL Logistics Ltd, Delhivery Ltd, Container Corporation Of India Ltd, Shadowfax Technologies Ltd, Blue Dart Express Ltd","Signpost India Ltd, Bright Outdoor Media Ltd, R K Swamy Ltd, Vertoz Ltd, Yaap Digital Ltd","Aditya Infotech Ltd, Forbes Precision Tools & Machine Parts Ltd, Polyplex Corporation Ltd, KRN Heat Exchanger and Refrigeration Ltd, Esab India Ltd, Inox India Ltd, HBL Engineering Ltd","Avenue Supermarts Ltd, V-Mart Retail Ltd, Vishal Mega Mart Ltd, Trent Ltd, Reliance Industries Ltd, Eternal Ltd, Swiggy Ltd, ","State Bank of India, HDFC Bank Ltd, Axis Bank Ltd, IndusInd Bank Ltd","EMS Ltd, Antony Waste Handling Cell Ltd, Effwa Infra & Research Ltd, Z-Tech (India) Ltd, Concord Enviro Systems Ltd, Organic Recycling Systems Ltd",EKI Energy Services Ltd,,,,,,Tata,Tata,Nestle,Tata,Tata,Nestle,,,,
7,8215424893,P-M-R-UHNI,Male/Female,"Sea, River, Mountain, Forest, Desert, Snow, City, Village",Cold String - Low Vibration,Hot String - High Vibration,Medium String - Static Vibration,18 to 19,ABC,Higher Education,Min- 10m to Min- 25m,Tiffin Food & Fast Food,Food & Drink,"Snack, Fruit, Packet Food",Test & Smell,"Nestle, Hatsun, Dodla, Heritgfood, Vadilalind, Vadilent",NSE/BSE,6,Paper & Computer ,"J.K Paper, West Coast Paper, HCL Tech, Tata Elxsi Ltd","We Work, Likhami Consulting Ltd","SBI, Kotak Bank, ICICI Bank","Thermax Ltd, Supreme Industries Ltd, Prince Pipes & Fittings Ltd, Astral Ltd, Finolex Industries Ltd, Time Technoplast Ltd,","Bayer CropScience Ltd, UPL Ltd, P I Industries Ltd, Sumitomo Chemical India Ltd, Sharda Cropchem Ltd, NACL Industries Ltd, Dhanuka Agritech Ltd","Indo Farm Equipment Ltd, Action Construction Equipment Ltd, Mahindra And Mahindra Ltd, SKF India Ltd ","Qualitek Labs Ltd, Syrma SGS Technology Ltd","AGI Greenpac Ltd, AMD Industries Ltd, Jindal Poly Films Ltd, Haldyn Glass Ltd","Snowman Logistics Ltd, Delhivery Ltd, Container Corporation Of India Ltd","VRL Logistics Ltd, Delhivery Ltd, Container Corporation Of India Ltd, Shadowfax Technologies Ltd, Blue Dart Express Ltd","Signpost India Ltd, Bright Outdoor Media Ltd, R K Swamy Ltd, Vertoz Ltd, Yaap Digital Ltd","Aditya Infotech Ltd, Forbes Precision Tools & Machine Parts Ltd, Polyplex Corporation Ltd, KRN Heat Exchanger and Refrigeration Ltd, Esab India Ltd, Inox India Ltd, HBL Engineering Ltd","Avenue Supermarts Ltd, V-Mart Retail Ltd, Vishal Mega Mart Ltd, Trent Ltd, Reliance Industries Ltd, Eternal Ltd, Swiggy Ltd, ","State Bank of India, HDFC Bank Ltd, Axis Bank Ltd, IndusInd Bank Ltd","EMS Ltd, Antony Waste Handling Cell Ltd, Effwa Infra & Research Ltd, Z-Tech (India) Ltd, Concord Enviro Systems Ltd, Organic Recycling Systems Ltd",EKI Energy Services Ltd,,,,,,Tata,Tata,Nestle,Tata,Tata,Nestle,,,,
7,8215424893,P-M-R-UHNI,Male/Female,"Sea, River, Mountain, Forest, Desert, Snow, City, Village",Cold String - Low Vibration,Hot String - High Vibration,Medium String - Static Vibration,18 to 19,ABC,Higher Education,Min- 10m to Min- 25m,Tiffin Food & Fast Food,Food & Drink,Resturant & Cafe Food,Test & Smell,"United Foodbrands Ltd, Travel Food Services Ltd,",NSE/BSE,2,Paper & Computer ,"J.K Paper, West Coast Paper, HCL Tech, Tata Elxsi Ltd","We Work, Likhami Consulting Ltd","SBI, Kotak Bank, ICICI Bank","Thermax Ltd, Supreme Industries Ltd, Prince Pipes & Fittings Ltd, Astral Ltd, Finolex Industries Ltd, Time Technoplast Ltd,","Bayer CropScience Ltd, UPL Ltd, P I Industries Ltd, Sumitomo Chemical India Ltd, Sharda Cropchem Ltd, NACL Industries Ltd, Dhanuka Agritech Ltd","Indo Farm Equipment Ltd, Action Construction Equipment Ltd, Mahindra And Mahindra Ltd, SKF India Ltd ","Qualitek Labs Ltd, Syrma SGS Technology Ltd","AGI Greenpac Ltd, AMD Industries Ltd, Jindal Poly Films Ltd, Haldyn Glass Ltd","Snowman Logistics Ltd, Delhivery Ltd, Container Corporation Of India Ltd","VRL Logistics Ltd, Delhivery Ltd, Container Corporation Of India Ltd, Shadowfax Technologies Ltd, Blue Dart Express Ltd","Signpost India Ltd, Bright Outdoor Media Ltd, R K Swamy Ltd, Vertoz Ltd, Yaap Digital Ltd","Aditya Infotech Ltd, Forbes Precision Tools & Machine Parts Ltd, Polyplex Corporation Ltd, KRN Heat Exchanger and Refrigeration Ltd, Esab India Ltd, Inox India Ltd, HBL Engineering Ltd","Avenue Supermarts Ltd, V-Mart Retail Ltd, Vishal Mega Mart Ltd, Trent Ltd, Reliance Industries Ltd, Eternal Ltd, Swiggy Ltd, ","State Bank of India, HDFC Bank Ltd, Axis Bank Ltd, IndusInd Bank Ltd","EMS Ltd, Antony Waste Handling Cell Ltd, Effwa Infra & Research Ltd, Z-Tech (India) Ltd, Concord Enviro Systems Ltd, Organic Recycling Systems Ltd",EKI Energy Services Ltd,,,,,,Tata,Tata,Nestle,Tata,Tata,Nestle,,,,
7,8215424893,P-M-R-UHNI,Male/Female,"Sea, River, Mountain, Forest, Desert, Snow, City, Village",Cold String - Low Vibration,Hot String - High Vibration,Medium String - Static Vibration,18 to 19,ABC,Higher Education,Min- 10m to Min- 25m,Lunch,Food & Drink,Vagetable,Test & Smell,"BAYER, Kaveri Seed, Godrej Agro, Zomato, Swiggy",NSE/BSE,5,Paper & Computer ,"J.K Paper, West Coast Paper, HCL Tech, Tata Elxsi Ltd","We Work, Likhami Consulting Ltd","SBI, Kotak Bank, ICICI Bank","Thermax Ltd, Supreme Industries Ltd, Prince Pipes & Fittings Ltd, Astral Ltd, Finolex Industries Ltd, Time Technoplast Ltd,","Bayer CropScience Ltd, UPL Ltd, P I Industries Ltd, Sumitomo Chemical India Ltd, Sharda Cropchem Ltd, NACL Industries Ltd, Dhanuka Agritech Ltd","Indo Farm Equipment Ltd, Action Construction Equipment Ltd, Mahindra And Mahindra Ltd, SKF India Ltd ","Qualitek Labs Ltd, Syrma SGS Technology Ltd","AGI Greenpac Ltd, AMD Industries Ltd, Jindal Poly Films Ltd, Haldyn Glass Ltd","Snowman Logistics Ltd, Delhivery Ltd, Container Corporation Of India Ltd","VRL Logistics Ltd, Delhivery Ltd, Container Corporation Of India Ltd, Shadowfax Technologies Ltd, Blue Dart Express Ltd","Signpost India Ltd, Bright Outdoor Media Ltd, R K Swamy Ltd, Vertoz Ltd, Yaap Digital Ltd","Aditya Infotech Ltd, Forbes Precision Tools & Machine Parts Ltd, Polyplex Corporation Ltd, KRN Heat Exchanger and Refrigeration Ltd, Esab India Ltd, Inox India Ltd, HBL Engineering Ltd","Avenue Supermarts Ltd, V-Mart Retail Ltd, Vishal Mega Mart Ltd, Trent Ltd, Reliance Industries Ltd, Eternal Ltd, Swiggy Ltd, ","State Bank of India, HDFC Bank Ltd, Axis Bank Ltd, IndusInd Bank Ltd","EMS Ltd, Antony Waste Handling Cell Ltd, Effwa Infra & Research Ltd, Z-Tech (India) Ltd, Concord Enviro Systems Ltd, Organic Recycling Systems Ltd",EKI Energy Services Ltd,,,,,,Tata,Tata,Nestle,Tata,Tata,Nestle,,,,
7,8215424893,P-M-R-UHNI,Male/Female,"Sea, River, Mountain, Forest, Desert, Snow, City, Village",Cold String - Low Vibration,Hot String - High Vibration,Medium String - Static Vibration,18 to 19,ABC,Higher Education,Min- 10m to Min- 25m,Lunch,Food & Drink,Roti,Test & Smell,"Kaveri Seed, LT Foods, KRBL, Chaman Lal Setia, Godrej Agrovat, Bayer, Adani Wilmar, Hindustan Uniliver, ITC",NSE/BSE,9,Paper & Computer ,"J.K Paper, West Coast Paper, HCL Tech, Tata Elxsi Ltd","We Work, Likhami Consulting Ltd","SBI, Kotak Bank, ICICI Bank","Thermax Ltd, Supreme Industries Ltd, Prince Pipes & Fittings Ltd, Astral Ltd, Finolex Industries Ltd, Time Technoplast Ltd,","Bayer CropScience Ltd, UPL Ltd, P I Industries Ltd, Sumitomo Chemical India Ltd, Sharda Cropchem Ltd, NACL Industries Ltd, Dhanuka Agritech Ltd","Indo Farm Equipment Ltd, Action Construction Equipment Ltd, Mahindra And Mahindra Ltd, SKF India Ltd ","Qualitek Labs Ltd, Syrma SGS Technology Ltd","AGI Greenpac Ltd, AMD Industries Ltd, Jindal Poly Films Ltd, Haldyn Glass Ltd","Snowman Logistics Ltd, Delhivery Ltd, Container Corporation Of India Ltd","VRL Logistics Ltd, Delhivery Ltd, Container Corporation Of India Ltd, Shadowfax Technologies Ltd, Blue Dart Express Ltd","Signpost India Ltd, Bright Outdoor Media Ltd, R K Swamy Ltd, Vertoz Ltd, Yaap Digital Ltd","Aditya Infotech Ltd, Forbes Precision Tools & Machine Parts Ltd, Polyplex Corporation Ltd, KRN Heat Exchanger and Refrigeration Ltd, Esab India Ltd, Inox India Ltd, HBL Engineering Ltd","Avenue Supermarts Ltd, V-Mart Retail Ltd, Vishal Mega Mart Ltd, Trent Ltd, Reliance Industries Ltd, Eternal Ltd, Swiggy Ltd, ","State Bank of India, HDFC Bank Ltd, Axis Bank Ltd, IndusInd Bank Ltd","EMS Ltd, Antony Waste Handling Cell Ltd, Effwa Infra & Research Ltd, Z-Tech (India) Ltd, Concord Enviro Systems Ltd, Organic Recycling Systems Ltd",EKI Energy Services Ltd,,,,,,"Godrej, Adani, Hul, ITC","Godrej, Adani, Hul, ITC","Godrej, Adani, Hul, ITC","Godrej, Adani, Hul, ITC","Godrej, Adani, Hul, ITC","Godrej, Adani, Hul, ITC",,,,
